quality_event_id,work_item_id,contributor_id,reviewer_id,quality_score,gold_task_pass,reviewer_override,peer_agreement_score
QE_000366,WI_011344,CONTR_00098,REV_0024,92.2,True,False,0.97
QE_000367,WI_010193,CONTR_00097,REV_0008,94.7,True,False,0.97
QE_000368,WI_000388,CONTR_00327,REV_0022,89.4,True,False,0.78
QE_000369,WI_006654,CONTR_00223,REV_0024,80.9,True,False,0.82
QE_000370,WI_011592,CONTR_00381,REV_0014,81.9,False,False,0.82
QE_000371,WI_009911,CONTR_00182,REV_0014,88.7,True,False,0.9
QE_000372,WI_013864,CONTR_00361,REV_0013,99.0,True,False,0.93
QE_000373,WI_000493,CONTR_00413,REV_0017,89.3,True,False,0.83
QE_000374,WI_003798,CONTR_00009,REV_0022,88.3,True,False,0.84
QE_000375,WI_006631,CONTR_00192,REV_0011,89.4,True,False,0.87
QE_000376,WI_003413,CONTR_00366,REV_0016,85.5,True,False,0.93
QE_000377,WI_002235,CONTR_00092,REV_0030,83.5,True,False,0.86
QE_000378,WI_013877,CONTR_00142,REV_0003,89.9,True,False,0.93
QE_000379,WI_001124,CONTR_00148,REV_0019,93.8,True,False,0.6
QE_000380,WI_011128,CONTR_00073,REV_0026,99.0,True,False,0.78
QE_000381,WI_000892,CONTR_00149,REV_0024,85.3,True,False,0.99
QE_000382,WI_001398,CONTR_00012,REV_0004,85.1,True,False,0.82
QE_000383,WI_006684,CONTR_00088,REV_0027,88.8,True,False,0.88
QE_000384,WI_007035,CONTR_00293,REV_0014,87.6,True,False,0.85
QE_000385,WI_003051,CONTR_00286,REV_0018,87.1,False,True,0.88
QE_000386,WI_006700,CONTR_00147,REV_0012,89.9,False,False,0.77
QE_000387,WI_003811,CONTR_00116,REV_0012,90.1,True,False,0.99
QE_000388,WI_008936,CONTR_00124,REV_0024,99.0,True,False,0.9
QE_000389,WI_011703,CONTR_00162,REV_0014,89.9,True,False,0.92
QE_000390,WI_007871,CONTR_00008,REV_0011,85.6,True,False,0.83
QE_000391,WI_006243,CONTR_00102,REV_0010,99.0,True,False,0.83
QE_000392,WI_005819,CONTR_00174,REV_0015,85.3,True,False,0.99
QE_000393,WI_004851,CONTR_00285,REV_0025,86.7,True,False,0.88
QE_000394,WI_005284,CONTR_00368,REV_0013,88.1,False,False,0.87
QE_000395,WI_006685,CONTR_00223,REV_0012,80.1,False,False,0.88
QE_000396,WI_000471,CONTR_00384,REV_0007,86.4,True,False,0.99
QE_000397,WI_013295,CONTR_00124,REV_0012,92.2,True,False,0.82
QE_000398,WI_010949,CONTR_00156,REV_0018,93.7,True,False,0.9
QE_000399,WI_000320,CONTR_00034,REV_0002,92.3,True,False,0.87
QE_000400,WI_010008,CONTR_00270,REV_0007,85.9,False,False,0.83
QE_000401,WI_007149,CONTR_00318,REV_0011,91.5,True,False,0.78
QE_000402,WI_013254,CONTR_00096,REV_0012,87.7,True,False,0.81
QE_000403,WI_012091,CONTR_00237,REV_0016,83.9,True,False,0.85
QE_000404,WI_000591,CONTR_00078,REV_0025,84.2,True,False,0.89
QE_000405,WI_003982,CONTR_00054,REV_0022,92.7,True,False,0.89
QE_000406,WI_001065,CONTR_00135,REV_0016,91.8,True,False,0.8
QE_000407,WI_007557,CONTR_00164,REV_0020,85.1,False,False,0.99
QE_000408,WI_009124,CONTR_00289,REV_0002,72.7,False,False,0.87
QE_000409,WI_010535,CONTR_00280,REV_0006,73.3,False,False,0.82
QE_000410,WI_007977,CONTR_00134,REV_0006,85.8,True,False,0.8
QE_000411,WI_003487,CONTR_00431,REV_0026,93.0,True,False,0.94
QE_000412,WI_001660,CONTR_00223,REV_0017,78.4,False,False,0.72
QE_000413,WI_004926,CONTR_00423,REV_0006,81.2,True,False,0.93
QE_000414,WI_009846,CONTR_00419,REV_0023,92.8,True,False,0.88
QE_000415,WI_003409,CONTR_00143,REV_0025,89.2,True,False,0.92
QE_000416,WI_012998,CONTR_00056,REV_0029,91.1,True,True,0.89
QE_000417,WI_011917,CONTR_00442,REV_0030,83.2,True,False,0.79
QE_000418,WI_011862,CONTR_00077,REV_0005,82.7,True,False,0.87
QE_000419,WI_010582,CONTR_00385,REV_0021,82.9,True,False,0.71
QE_000420,WI_012024,CONTR_00294,REV_0028,79.6,False,False,0.97
QE_000421,WI_012393,CONTR_00258,REV_0019,86.1,True,False,0.7
QE_000422,WI_007237,CONTR_00423,REV_0017,92.1,True,False,0.76
QE_000423,WI_008403,CONTR_00174,REV_0030,87.1,True,False,0.99
QE_000424,WI_006746,CONTR_00172,REV_0029,72.4,False,False,0.92
QE_000425,WI_002175,CONTR_00268,REV_0023,83.3,True,False,0.82
QE_000426,WI_003208,CONTR_00215,REV_0022,83.6,False,False,0.73
QE_000427,WI_011500,CONTR_00179,REV_0029,89.5,True,False,0.87
QE_000428,WI_013382,CONTR_00323,REV_0025,88.0,True,False,0.79
QE_000429,WI_012261,CONTR_00280,REV_0009,89.4,True,False,0.78
QE_000430,WI_006135,CONTR_00122,REV_0003,91.7,True,False,0.93
QE_000431,WI_010393,CONTR_00393,REV_0019,92.1,True,False,0.86
QE_000432,WI_005714,CONTR_00148,REV_0023,81.4,False,False,0.95
QE_000433,WI_004213,CONTR_00421,REV_0003,88.3,True,False,0.83
QE_000434,WI_001635,CONTR_00043,REV_0021,96.0,True,False,0.86
QE_000435,WI_004232,CONTR_00233,REV_0018,89.3,True,False,0.89
QE_000436,WI_001592,CONTR_00101,REV_0001,91.9,True,False,0.81
QE_000437,WI_003150,CONTR_00432,REV_0021,96.0,True,False,0.88
QE_000438,WI_001665,CONTR_00030,REV_0025,82.9,True,True,0.7
QE_000439,WI_009686,CONTR_00114,REV_0022,78.7,False,False,0.73
QE_000440,WI_004580,CONTR_00298,REV_0021,75.3,False,False,0.81
QE_000441,WI_013794,CONTR_00265,REV_0009,86.6,True,False,0.86
QE_000442,WI_012808,CONTR_00039,REV_0027,96.1,True,True,0.92
QE_000443,WI_000150,CONTR_00436,REV_0020,85.8,True,False,0.91
QE_000444,WI_008167,CONTR_00249,REV_0019,86.8,True,False,0.86
QE_000445,WI_005135,CONTR_00049,REV_0020,99.0,True,False,0.86
QE_000446,WI_006628,CONTR_00283,REV_0016,68.0,False,True,0.88
QE_000447,WI_006712,CONTR_00347,REV_0012,87.4,True,False,0.91
QE_000448,WI_000053,CONTR_00040,REV_0004,98.4,True,False,0.93
QE_000449,WI_006816,CONTR_00173,REV_0013,84.4,False,False,0.84
QE_000450,WI_008764,CONTR_00245,REV_0002,90.8,True,False,0.86
QE_000451,WI_000092,CONTR_00366,REV_0027,77.7,False,False,0.93
QE_000452,WI_005655,CONTR_00399,REV_0021,89.9,True,False,0.91
QE_000453,WI_005120,CONTR_00150,REV_0004,87.9,True,False,0.95
QE_000454,WI_003319,CONTR_00140,REV_0015,95.0,True,False,0.85
QE_000455,WI_004880,CONTR_00385,REV_0014,83.1,False,False,0.74
QE_000456,WI_000422,CONTR_00191,REV_0014,83.8,False,False,0.85
QE_000457,WI_013517,CONTR_00421,REV_0023,82.7,False,False,0.85
QE_000458,WI_004439,CONTR_00133,REV_0015,92.9,True,True,0.89
QE_000459,WI_006010,CONTR_00088,REV_0007,87.2,True,False,0.85
QE_000460,WI_012250,CONTR_00173,REV_0023,87.1,True,False,0.9
QE_000461,WI_000836,CONTR_00376,REV_0011,98.2,True,False,0.93
QE_000462,WI_009270,CONTR_00304,REV_0027,88.4,True,False,0.93
QE_000463,WI_004856,CONTR_00225,REV_0023,78.9,True,False,0.99
QE_000464,WI_006528,CONTR_00278,REV_0027,85.0,False,False,0.85
QE_000465,WI_000397,CONTR_00031,REV_0005,78.1,False,False,0.95
QE_000466,WI_010885,CONTR_00257,REV_0006,90.0,True,False,0.95
QE_000467,WI_000009,CONTR_00283,REV_0021,88.1,True,False,0.8
QE_000468,WI_012371,CONTR_00369,REV_0004,84.4,False,False,0.89
QE_000469,WI_013380,CONTR_00141,REV_0011,96.7,True,False,0.9
QE_000470,WI_006825,CONTR_00218,REV_0012,85.3,False,False,0.75
QE_000471,WI_012288,CONTR_00164,REV_0021,81.1,True,False,0.86
QE_000472,WI_011407,CONTR_00180,REV_0013,76.9,False,False,0.91
QE_000473,WI_013831,CONTR_00033,REV_0010,83.3,True,False,0.99
QE_000474,WI_009499,CONTR_00083,REV_0018,86.7,True,False,0.79
QE_000475,WI_001765,CONTR_00161,REV_0025,90.7,True,False,0.86
QE_000476,WI_000341,CONTR_00256,REV_0001,85.1,False,False,0.77
QE_000477,WI_005179,CONTR_00434,REV_0010,88.9,True,False,0.8
QE_000478,WI_010654,CONTR_00147,REV_0004,92.4,True,False,0.85
QE_000479,WI_006944,CONTR_00204,REV_0019,85.6,True,False,0.85
QE_000480,WI_006736,CONTR_00032,REV_0003,80.0,False,False,0.85
QE_000481,WI_006667,CONTR_00072,REV_0030,93.7,True,False,0.9
QE_000482,WI_002899,CONTR_00337,REV_0027,87.6,True,False,0.95
QE_000483,WI_012411,CONTR_00238,REV_0016,83.8,True,False,0.78
QE_000484,WI_003844,CONTR_00132,REV_0016,91.6,True,False,0.66
QE_000485,WI_004077,CONTR_00277,REV_0026,75.3,False,False,0.73
QE_000486,WI_008073,CONTR_00238,REV_0002,81.7,False,False,0.72
QE_000487,WI_009650,CONTR_00357,REV_0001,87.5,True,False,0.84
QE_000488,WI_012596,CONTR_00273,REV_0021,88.1,True,False,0.87
QE_000489,WI_001742,CONTR_00134,REV_0018,92.6,True,False,0.9
QE_000490,WI_012436,CONTR_00255,REV_0027,84.8,True,False,0.52
QE_000491,WI_011609,CONTR_00099,REV_0009,92.1,True,False,0.77
QE_000492,WI_008689,CONTR_00048,REV_0028,85.8,False,False,0.98
QE_000493,WI_001516,CONTR_00110,REV_0028,86.5,False,False,0.89
QE_000494,WI_009703,CONTR_00137,REV_0016,94.4,True,False,0.92
QE_000495,WI_003981,CONTR_00300,REV_0002,94.2,True,False,0.99
QE_000496,WI_009151,CONTR_00039,REV_0007,87.5,True,False,0.8
QE_000497,WI_011762,CONTR_00342,REV_0023,93.3,True,False,0.9
QE_000498,WI_005081,CONTR_00148,REV_0008,89.6,True,False,0.87
QE_000499,WI_002385,CONTR_00165,REV_0008,86.3,False,False,0.92
QE_000500,WI_004922,CONTR_00279,REV_0003,81.6,False,False,0.86
QE_000501,WI_006741,CONTR_00177,REV_0018,92.4,True,False,0.81
QE_000502,WI_011181,CONTR_00248,REV_0007,89.4,True,False,0.82
QE_000503,WI_006342,CONTR_00206,REV_0002,89.7,True,False,0.8
QE_000504,WI_009605,CONTR_00135,REV_0030,87.5,True,False,0.79
QE_000505,WI_005568,CONTR_00385,REV_0009,74.9,False,True,0.93
QE_000506,WI_006339,CONTR_00160,REV_0016,83.5,True,False,0.86
QE_000507,WI_007025,CONTR_00293,REV_0006,78.7,False,False,0.74
QE_000508,WI_012470,CONTR_00195,REV_0016,80.6,False,False,0.89
QE_000509,WI_000126,CONTR_00161,REV_0019,90.9,True,False,0.97
QE_000510,WI_002854,CONTR_00266,REV_0027,97.6,True,False,0.89
QE_000511,WI_007824,CONTR_00157,REV_0005,85.0,True,False,0.77
QE_000512,WI_012148,CONTR_00081,REV_0004,88.8,True,False,0.94
QE_000513,WI_008777,CONTR_00173,REV_0019,79.2,False,False,0.87
QE_000514,WI_006270,CONTR_00027,REV_0009,94.2,True,False,0.98
QE_000515,WI_011572,CONTR_00256,REV_0001,78.7,False,True,0.86
QE_000516,WI_002704,CONTR_00146,REV_0022,90.1,True,False,0.88
QE_000517,WI_006619,CONTR_00069,REV_0001,98.8,True,False,0.87
QE_000518,WI_008027,CONTR_00157,REV_0009,71.7,False,False,0.9
QE_000519,WI_011262,CONTR_00136,REV_0002,93.3,True,False,0.87
QE_000520,WI_001382,CONTR_00200,REV_0006,83.6,False,True,0.9
QE_000521,WI_004000,CONTR_00155,REV_0014,93.4,True,False,0.87
QE_000522,WI_010804,CONTR_00130,REV_0023,85.9,True,False,0.86
QE_000523,WI_004855,CONTR_00418,REV_0013,96.2,True,False,0.79
QE_000524,WI_013773,CONTR_00108,REV_0018,93.8,True,False,0.85
QE_000525,WI_008172,CONTR_00105,REV_0006,98.7,True,False,0.81
QE_000526,WI_010496,CONTR_00197,REV_0001,82.8,True,False,0.81
QE_000527,WI_010222,CONTR_00434,REV_0021,86.6,True,False,0.8
QE_000528,WI_007088,CONTR_00091,REV_0029,86.5,True,False,0.97
QE_000529,WI_000815,CONTR_00239,REV_0005,86.4,True,False,0.85
QE_000530,WI_004689,CONTR_00294,REV_0022,88.7,True,False,0.8
QE_000531,WI_004670,CONTR_00161,REV_0010,93.0,True,False,0.84
QE_000532,WI_013487,CONTR_00148,REV_0027,96.6,True,False,0.95
QE_000533,WI_006234,CONTR_00071,REV_0029,85.5,True,False,0.84
QE_000534,WI_008822,CONTR_00149,REV_0030,82.8,True,False,0.87
QE_000535,WI_009639,CONTR_00100,REV_0022,91.5,True,False,0.75
QE_000536,WI_003333,CONTR_00173,REV_0019,85.0,True,False,0.75
QE_000537,WI_011939,CONTR_00181,REV_0007,83.8,True,True,0.9
QE_000538,WI_012733,CONTR_00314,REV_0001,93.6,True,False,0.83
QE_000539,WI_002021,CONTR_00048,REV_0009,90.8,True,False,0.84
QE_000540,WI_008988,CONTR_00102,REV_0014,84.7,False,False,0.91
QE_000541,WI_007788,CONTR_00294,REV_0017,91.1,True,False,0.76
QE_000542,WI_003392,CONTR_00418,REV_0014,96.7,True,False,0.84
QE_000543,WI_001357,CONTR_00120,REV_0021,96.3,True,False,0.76
QE_000544,WI_013470,CONTR_00187,REV_0023,79.9,False,False,0.88
QE_000545,WI_000113,CONTR_00149,REV_0017,78.5,False,False,0.81
QE_000546,WI_004559,CONTR_00154,REV_0015,99.0,True,False,0.91
QE_000547,WI_010313,CONTR_00017,REV_0011,89.5,True,False,0.86
QE_000548,WI_010707,CONTR_00002,REV_0013,85.0,True,False,0.92
QE_000549,WI_001643,CONTR_00271,REV_0030,93.4,True,False,0.83
QE_000550,WI_009678,CONTR_00095,REV_0009,87.3,True,False,0.99
QE_000551,WI_002172,CONTR_00166,REV_0025,70.8,False,True,0.78
QE_000552,WI_003531,CONTR_00267,REV_0011,85.9,False,False,0.75
QE_000553,WI_000476,CONTR_00409,REV_0009,88.0,True,False,0.9
QE_000554,WI_003849,CONTR_00433,REV_0027,93.3,True,True,0.95
QE_000555,WI_007863,CONTR_00374,REV_0028,88.0,True,False,0.9
QE_000556,WI_005309,CONTR_00022,REV_0011,83.4,False,True,0.92
QE_000557,WI_006094,CONTR_00268,REV_0006,95.4,True,False,0.87
QE_000558,WI_006389,CONTR_00131,REV_0025,90.1,True,False,0.86
QE_000559,WI_010817,CONTR_00263,REV_0019,74.8,False,False,0.75
QE_000560,WI_012407,CONTR_00218,REV_0016,94.3,True,False,0.89
QE_000561,WI_012619,CONTR_00158,REV_0018,80.2,True,False,0.81
QE_000562,WI_009326,CONTR_00187,REV_0020,81.3,False,False,0.95
QE_000563,WI_000114,CONTR_00266,REV_0006,77.4,False,False,0.92
QE_000564,WI_005386,CONTR_00168,REV_0014,87.5,False,False,0.91
QE_000565,WI_011866,CONTR_00173,REV_0024,86.7,True,False,0.86
QE_000566,WI_004310,CONTR_00268,REV_0007,77.8,False,False,0.84
QE_000567,WI_003808,CONTR_00253,REV_0015,89.3,True,False,0.78
QE_000568,WI_002000,CONTR_00052,REV_0028,94.5,True,False,0.99
QE_000569,WI_000812,CONTR_00021,REV_0018,83.6,True,False,0.84
QE_000570,WI_010952,CONTR_00152,REV_0007,84.6,True,False,0.95
QE_000571,WI_013740,CONTR_00028,REV_0003,94.5,True,False,0.97
QE_000572,WI_008306,CONTR_00165,REV_0021,82.4,True,False,0.99
QE_000573,WI_013290,CONTR_00161,REV_0017,95.5,True,False,0.82
QE_000574,WI_000717,CONTR_00095,REV_0010,89.2,False,False,0.81
QE_000575,WI_007571,CONTR_00115,REV_0028,96.7,True,False,0.92
QE_000576,WI_003167,CONTR_00163,REV_0015,83.9,True,False,0.86
QE_000577,WI_007080,CONTR_00189,REV_0002,82.1,False,True,0.91
QE_000578,WI_007026,CONTR_00184,REV_0011,81.8,True,False,0.99
QE_000579,WI_000038,CONTR_00192,REV_0029,93.8,True,False,0.82
QE_000580,WI_003388,CONTR_00164,REV_0020,89.6,True,False,0.87
QE_000581,WI_002492,CONTR_00171,REV_0015,99.0,True,False,0.89
QE_000582,WI_004781,CONTR_00299,REV_0018,86.1,True,False,0.77
QE_000583,WI_013752,CONTR_00035,REV_0022,83.8,False,False,0.84
QE_000584,WI_007786,CONTR_00258,REV_0010,75.1,False,False,0.98
QE_000585,WI_005717,CONTR_00100,REV_0015,80.8,False,True,0.89
QE_000586,WI_007662,CONTR_00121,REV_0022,99.0,True,False,0.88
QE_000587,WI_003980,CONTR_00330,REV_0029,81.6,False,False,0.74
QE_000588,WI_010351,CONTR_00182,REV_0012,90.3,True,False,0.88
QE_000589,WI_003770,CONTR_00379,REV_0024,92.5,True,True,0.78
QE_000590,WI_013825,CONTR_00175,REV_0013,89.5,True,False,0.85
QE_000591,WI_009174,CONTR_00195,REV_0018,91.8,True,False,0.82
QE_000592,WI_003652,CONTR_00168,REV_0013,76.8,True,False,0.91
QE_000593,WI_010864,CONTR_00175,REV_0030,86.2,False,False,0.75
QE_000594,WI_006280,CONTR_00190,REV_0025,87.7,True,False,0.99
QE_000595,WI_011075,CONTR_00081,REV_0007,67.0,False,False,0.79
QE_000596,WI_004401,CONTR_00163,REV_0023,92.1,True,False,0.9
QE_000597,WI_010979,CONTR_00013,REV_0004,99.0,True,False,0.84
QE_000598,WI_013940,CONTR_00283,REV_0024,88.4,True,False,0.73
QE_000599,WI_010849,CONTR_00439,REV_0012,92.4,True,False,0.82
QE_000600,WI_003424,CONTR_00160,REV_0008,72.4,False,False,0.75
QE_000601,WI_012766,CONTR_00012,REV_0008,96.9,True,False,0.79
QE_000602,WI_011900,CONTR_00407,REV_0028,85.7,False,False,0.79
QE_000603,WI_013693,CONTR_00189,REV_0012,83.7,True,False,0.95
QE_000604,WI_004299,CONTR_00057,REV_0015,86.6,True,False,0.88
QE_000605,WI_003128,CONTR_00021,REV_0006,88.5,True,False,0.88
QE_000606,WI_006519,CONTR_00328,REV_0012,95.6,True,False,0.92
QE_000607,WI_001612,CONTR_00074,REV_0025,98.3,True,False,0.85
QE_000608,WI_009774,CONTR_00172,REV_0009,86.4,True,False,0.79
QE_000609,WI_003276,CONTR_00199,REV_0022,83.4,True,False,0.85
QE_000610,WI_002825,CONTR_00036,REV_0017,86.1,True,False,0.8
QE_000611,WI_007760,CONTR_00067,REV_0023,89.2,True,False,0.89
QE_000612,WI_001102,CONTR_00266,REV_0004,87.6,False,False,0.81
QE_000613,WI_007766,CONTR_00263,REV_0007,77.3,False,False,0.86
QE_000614,WI_008648,CONTR_00171,REV_0029,81.5,False,False,0.87
QE_000615,WI_003287,CONTR_00229,REV_0007,84.3,True,False,0.89
QE_000616,WI_004437,CONTR_00143,REV_0012,87.3,True,False,0.87
QE_000617,WI_009136,CONTR_00297,REV_0004,85.1,True,False,0.79
QE_000618,WI_012811,CONTR_00140,REV_0008,88.6,True,False,0.83
QE_000619,WI_006638,CONTR_00230,REV_0014,84.7,False,False,0.87
QE_000620,WI_012847,CONTR_00412,REV_0026,94.4,True,False,0.79
QE_000621,WI_009141,CONTR_00058,REV_0020,89.1,True,False,0.76
QE_000622,WI_002596,CONTR_00168,REV_0022,88.2,True,False,0.85
QE_000623,WI_000791,CONTR_00047,REV_0030,93.9,True,False,0.96
QE_000624,WI_012754,CONTR_00234,REV_0021,83.0,False,True,0.89
QE_000625,WI_013502,CONTR_00175,REV_0007,87.1,False,False,0.99
QE_000626,WI_012862,CONTR_00316,REV_0002,78.0,False,False,0.77
QE_000627,WI_007978,CONTR_00180,REV_0017,90.5,True,False,0.89
QE_000628,WI_001327,CONTR_00154,REV_0004,83.8,True,False,0.83
QE_000629,WI_013231,CONTR_00327,REV_0027,85.3,True,False,0.83
QE_000630,WI_003880,CONTR_00246,REV_0008,86.2,True,False,0.99
QE_000631,WI_004185,CONTR_00012,REV_0009,87.3,True,False,0.92
QE_000632,WI_010811,CONTR_00026,REV_0030,88.5,True,False,0.71
QE_000633,WI_002122,CONTR_00271,REV_0030,75.9,False,False,0.91
QE_000634,WI_004625,CONTR_00033,REV_0003,95.8,True,False,0.81
QE_000635,WI_007795,CONTR_00321,REV_0003,99.0,True,False,0.85
QE_000636,WI_002288,CONTR_00135,REV_0023,97.6,True,False,0.97
QE_000637,WI_013183,CONTR_00202,REV_0023,95.0,True,False,0.87
QE_000638,WI_011023,CONTR_00096,REV_0021,85.3,True,False,0.77
QE_000639,WI_009693,CONTR_00160,REV_0009,82.5,True,False,0.85
QE_000640,WI_000245,CONTR_00274,REV_0030,87.0,True,False,0.86
QE_000641,WI_012547,CONTR_00023,REV_0022,89.6,False,False,0.85
QE_000642,WI_010042,CONTR_00196,REV_0006,76.5,False,False,0.81
QE_000643,WI_001902,CONTR_00057,REV_0015,84.4,False,False,0.63
QE_000644,WI_007493,CONTR_00029,REV_0022,83.2,True,False,0.94
QE_000645,WI_007561,CONTR_00005,REV_0020,84.4,False,False,0.9
QE_000646,WI_012756,CONTR_00328,REV_0025,78.2,False,False,0.86
QE_000647,WI_012416,CONTR_00298,REV_0001,89.2,True,False,0.99
QE_000648,WI_000501,CONTR_00082,REV_0002,93.7,True,False,0.69
QE_000649,WI_010657,CONTR_00035,REV_0003,89.1,True,False,0.81
QE_000650,WI_002334,CONTR_00238,REV_0019,87.6,True,False,0.92
QE_000651,WI_004692,CONTR_00237,REV_0001,75.4,False,False,0.74
QE_000652,WI_000368,CONTR_00012,REV_0018,83.7,True,False,0.89
QE_000653,WI_001020,CONTR_00261,REV_0018,79.7,False,False,0.74
QE_000654,WI_011304,CONTR_00198,REV_0008,96.9,True,False,0.92
QE_000655,WI_003708,CONTR_00142,REV_0002,89.4,True,False,0.83
QE_000656,WI_001959,CONTR_00081,REV_0004,92.0,True,False,0.9
QE_000657,WI_013510,CONTR_00380,REV_0019,79.4,False,True,0.81
QE_000658,WI_011438,CONTR_00434,REV_0002,79.7,False,True,0.98
QE_000659,WI_001313,CONTR_00188,REV_0016,85.6,True,False,0.67
QE_000660,WI_005001,CONTR_00116,REV_0016,87.3,True,False,0.9
QE_000661,WI_001451,CONTR_00030,REV_0018,99.0,True,False,0.94
QE_000662,WI_006873,CONTR_00377,REV_0018,78.6,False,False,0.79
QE_000663,WI_009634,CONTR_00237,REV_0010,88.1,True,False,0.93
QE_000664,WI_001871,CONTR_00237,REV_0008,85.0,True,False,0.87
QE_000665,WI_006210,CONTR_00103,REV_0021,87.4,False,False,0.89
QE_000666,WI_008277,CONTR_00207,REV_0008,86.4,True,False,0.87
QE_000667,WI_006622,CONTR_00132,REV_0024,93.3,True,False,0.88
QE_000668,WI_012516,CONTR_00150,REV_0008,93.2,True,False,0.94
QE_000669,WI_009236,CONTR_00091,REV_0019,90.2,True,False,0.81
QE_000670,WI_008129,CONTR_00004,REV_0002,84.1,True,False,0.88
QE_000671,WI_001030,CONTR_00104,REV_0008,88.5,True,False,0.81
QE_000672,WI_006768,CONTR_00103,REV_0030,89.7,True,False,0.9
QE_000673,WI_008147,CONTR_00251,REV_0014,84.5,True,False,0.8
QE_000674,WI_000077,CONTR_00173,REV_0005,92.4,True,False,0.77
QE_000675,WI_009967,CONTR_00429,REV_0025,86.1,True,False,0.8
QE_000676,WI_000499,CONTR_00274,REV_0005,83.3,True,False,0.82
QE_000677,WI_000818,CONTR_00075,REV_0003,99.0,True,False,0.75
QE_000678,WI_011263,CONTR_00441,REV_0029,80.7,False,False,0.76
QE_000679,WI_005953,CONTR_00162,REV_0006,87.1,True,False,0.96
QE_000680,WI_002077,CONTR_00175,REV_0015,83.7,False,False,0.96
QE_000681,WI_008323,CONTR_00227,REV_0027,81.4,False,False,0.99
QE_000682,WI_013143,CONTR_00091,REV_0012,89.1,False,False,0.83
QE_000683,WI_003186,CONTR_00147,REV_0027,87.0,True,False,0.8
QE_000684,WI_010645,CONTR_00229,REV_0023,81.0,False,False,0.75
QE_000685,WI_006391,CONTR_00172,REV_0025,91.5,True,False,0.69
QE_000686,WI_000750,CONTR_00089,REV_0012,91.0,True,False,0.98
QE_000687,WI_007655,CONTR_00330,REV_0003,91.0,True,False,0.87
QE_000688,WI_010681,CONTR_00155,REV_0007,88.3,True,False,0.87
QE_000689,WI_006626,CONTR_00084,REV_0018,90.0,True,False,0.83
QE_000690,WI_006994,CONTR_00179,REV_0002,94.1,True,False,0.82
QE_000691,WI_012710,CONTR_00410,REV_0008,88.0,True,False,0.99
QE_000692,WI_011532,CONTR_00127,REV_0007,92.3,True,False,0.84
QE_000693,WI_001183,CONTR_00148,REV_0010,84.3,True,False,0.86
QE_000694,WI_009620,CONTR_00191,REV_0006,91.3,True,False,0.89
QE_000695,WI_013185,CONTR_00084,REV_0009,80.2,False,False,0.72
QE_000696,WI_003436,CONTR_00257,REV_0001,89.4,True,False,0.9
QE_000697,WI_008450,CONTR_00092,REV_0025,84.8,True,False,0.84
QE_000698,WI_004696,CONTR_00433,REV_0027,77.0,False,False,0.87
QE_000699,WI_004897,CONTR_00168,REV_0026,76.6,False,False,0.92
QE_000700,WI_002155,CONTR_00098,REV_0020,89.4,True,False,0.97
QE_000701,WI_005473,CONTR_00172,REV_0023,86.7,True,False,0.82
QE_000702,WI_008832,CONTR_00098,REV_0016,92.4,True,False,0.94
QE_000703,WI_011146,CONTR_00245,REV_0007,84.3,True,False,0.84
QE_000704,WI_004695,CONTR_00285,REV_0029,90.3,True,False,0.77
QE_000705,WI_005107,CONTR_00171,REV_0013,93.9,True,False,0.76
QE_000706,WI_009550,CONTR_00242,REV_0002,97.8,True,False,0.82
QE_000707,WI_013199,CONTR_00158,REV_0006,84.8,True,False,0.78
QE_000708,WI_003311,CONTR_00188,REV_0024,89.3,True,False,0.95
QE_000709,WI_002884,CONTR_00296,REV_0022,85.1,True,False,0.86
QE_000710,WI_011809,CONTR_00085,REV_0020,96.6,True,False,0.99
QE_000711,WI_000112,CONTR_00411,REV_0012,89.7,False,False,0.97
QE_000712,WI_005201,CONTR_00053,REV_0001,92.0,True,False,0.82
QE_000713,WI_013704,CONTR_00079,REV_0028,95.9,True,False,0.95
QE_000714,WI_003548,CONTR_00319,REV_0021,87.9,True,False,0.87
QE_000715,WI_009221,CONTR_00168,REV_0018,87.4,True,False,0.81
QE_000716,WI_013820,CONTR_00381,REV_0016,86.0,True,False,0.85
QE_000717,WI_009719,CONTR_00071,REV_0015,92.4,True,False,0.82
QE_000718,WI_002779,CONTR_00083,REV_0023,90.9,True,False,0.99
QE_000719,WI_005159,CONTR_00032,REV_0002,94.0,True,False,0.79
QE_000720,WI_011654,CONTR_00147,REV_0011,88.4,True,False,0.86
QE_000721,WI_001755,CONTR_00095,REV_0018,96.1,True,False,0.99
QE_000722,WI_001724,CONTR_00207,REV_0030,79.1,False,False,0.73
QE_000723,WI_011709,CONTR_00160,REV_0018,83.7,False,False,0.7
